Index,Date,Cost 
5681,2021-06-30 10:30:00,20.2
5682,2021-06-30 10:45:00,32.6
5683,2021-06-30 11:00:00,22.8
5684,2021-06-30 11:15:00,23.8
5685,2021-06-30 11:30:00,21.0
5686,2021-06-30 11:45:00,27.8
5687,2021-06-30 12:00:00,25.2
5688,2021-06-30 12:15:00,17.6
5689,2021-06-30 12:30:00,26.6
5690,2021-06-30 12:45:00,20.6
5691,2021-06-30 13:00:00,30.8
5692,2021-06-30 13:15:00,16.8
5693,2021-06-30 13:30:00,21.8
5694,2021-06-30 13:45:00,22.8
5695,2021-06-30 14:00:00,23.6
5696,2021-06-30 14:15:00,19.8
5697,2021-06-30 14:30:00,36.2
5698,2021-06-30 14:45:00,17.8
5699,2021-06-30 15:00:00,16.8
5700,2021-06-30 15:15:00,18.0
5701,2021-06-30 15:30:00,21.0
5702,2021-06-30 15:45:00,32.8
5703,2021-06-30 16:00:00,30.0
5704,2021-06-30 16:15:00,23.8
5705,2021-06-30 16:30:00,43.2
5706,2021-06-30 16:45:00,21.4
5707,2021-06-30 17:00:00,23.4
5708,2021-06-30 17:15:00,36.8
5709,2021-06-30 17:30:00,24.4
5710,2021-06-30 17:45:00,34.8
5711,2021-06-30 18:00:00,28.4
5712,2021-06-30 18:15:00,43.0
5713,2021-06-30 18:30:00,23.2
5714,2021-06-30 18:45:00,15.2
5715,2021-06-30 19:00:00,15.2
5716,2021-06-30 19:15:00,27.8
5717,2021-06-30 19:30:00,24.2
5718,2021-06-30 19:45:00,13.2
5719,2021-06-30 20:00:00,13.6
5720,2021-07-01 09:45:00,5.6
5721,2021-07-01 10:00:00,4.8
5722,2021-07-01 10:15:00,7.6
5723,2021-07-01 10:30:00,14.6
5724,2021-07-01 10:45:00,12.4
5725,2021-07-01 11:00:00,16.4
5726,2021-07-01 11:15:00,14.0
5727,2021-07-01 11:30:00,17.6
5728,2021-07-01 11:45:00,24.2
5729,2021-07-01 12:00:00,22.2
5730,2021-07-01 12:15:00,24.6
5731,2021-07-01 12:30:00,19.8
5732,2021-07-01 12:45:00,16.0
5733,2021-07-01 13:00:00,24.8
5734,2021-07-01 13:15:00,31.8
5735,2021-07-01 13:30:00,27.4
5736,2021-07-01 13:45:00,25.8
5737,2021-07-01 14:00:00,20.8
5738,2021-07-01 14:15:00,20.0
5739,2021-07-01 14:30:00,24.4
5740,2021-07-01 14:45:00,14.8
5741,2021-07-01 15:00:00,20.6
5742,2021-07-01 15:15:00,27.0
5743,2021-07-01 15:30:00,11.8
5744,2021-07-01 15:45:00,16.0
5745,2021-07-01 16:00:00,23.6
5746,2021-07-01 16:15:00,16.4
5747,2021-07-01 16:30:00,29.4
5748,2021-07-01 16:45:00,22.8
5749,2021-07-01 17:00:00,22.8
5750,2021-07-01 17:15:00,26.4
5751,2021-07-01 17:30:00,21.6
5752,2021-07-01 17:45:00,40.2
5753,2021-07-01 18:00:00,26.4
5754,2021-07-01 18:15:00,23.2
5755,2021-07-01 18:30:00,39.0
5756,2021-07-01 18:45:00,25.8
5757,2021-07-01 19:00:00,23.4
5758,2021-07-01 19:15:00,29.2
5759,2021-07-01 19:30:00,16.6
5760,2021-07-01 19:45:00,30.2
5761,2021-07-01 20:00:00,9.6
5762,2021-07-02 09:30:00,0.2
5763,2021-07-02 09:45:00,16.4
5764,2021-07-02 10:00:00,11.0
5765,2021-07-02 10:15:00,15.8
5766,2021-07-02 10:30:00,18.4
5767,2021-07-02 10:45:00,11.2
5768,2021-07-02 11:00:00,23.4
5769,2021-07-02 11:15:00,23.0
5770,2021-07-02 11:30:00,15.0
5771,2021-07-02 11:45:00,22.4
5772,2021-07-02 12:00:00,15.4
5773,2021-07-02 12:15:00,16.2
5774,2021-07-02 12:30:00,17.8
5775,2021-07-02 12:45:00,15.6
5776,2021-07-02 13:00:00,14.2
5777,2021-07-02 13:15:00,20.6
5778,2021-07-02 13:30:00,20.6
5779,2021-07-02 13:45:00,19.6
5780,2021-07-02 14:00:00,18.0
5781,2021-07-02 14:15:00,19.2
5782,2021-07-02 14:30:00,24.8
5783,2021-07-02 14:45:00,20.8
5784,2021-07-02 15:00:00,18.8
5785,2021-07-02 15:15:00,17.0
5786,2021-07-02 15:30:00,20.0
5787,2021-07-02 15:45:00,19.2
5788,2021-07-02 16:00:00,18.4
5789,2021-07-02 16:15:00,29.4
5790,2021-07-02 16:30:00,32.8
5791,2021-07-02 16:45:00,24.4
5792,2021-07-02 17:00:00,24.2
5793,2021-07-02 17:15:00,23.2
5794,2021-07-02 17:30:00,29.2
5795,2021-07-02 17:45:00,26.6
5796,2021-07-02 18:00:00,17.8
5797,2021-07-02 18:15:00,26.0
5798,2021-07-02 18:30:00,25.4
5799,2021-07-02 18:45:00,17.0
5800,2021-07-02 19:00:00,33.6
5801,2021-07-02 19:15:00,15.6
5802,2021-07-02 19:30:00,15.6
5803,2021-07-02 19:45:00,18.6
5804,2021-07-02 20:00:00,2.4
5805,2021-07-03 09:45:00,9.6
5806,2021-07-03 10:00:00,30.2
5807,2021-07-03 10:15:00,22.4
5808,2021-07-03 10:30:00,18.4
5809,2021-07-03 10:45:00,17.0
5810,2021-07-03 11:00:00,17.4
5811,2021-07-03 11:15:00,26.0
5812,2021-07-03 11:30:00,22.8
5813,2021-07-03 11:45:00,19.0
5814,2021-07-03 12:00:00,27.2
5815,2021-07-03 12:15:00,24.0
5816,2021-07-03 12:30:00,23.0
5817,2021-07-03 12:45:00,12.2
5818,2021-07-03 13:00:00,16.8
5819,2021-07-03 13:15:00,13.8
5820,2021-07-03 13:30:00,7.2
5821,2021-07-03 13:45:00,14.0
5822,2021-07-03 14:00:00,31.8
5823,2021-07-03 14:15:00,11.0
5824,2021-07-03 14:30:00,11.6
5825,2021-07-03 14:45:00,7.8
5826,2021-07-03 15:00:00,10.4
5827,2021-07-03 15:15:00,17.8
5828,2021-07-03 15:30:00,25.4
5829,2021-07-03 15:45:00,25.0
5830,2021-07-03 16:00:00,12.6
5831,2021-07-03 16:15:00,16.6
5832,2021-07-03 16:30:00,19.8
5833,2021-07-03 16:45:00,27.2
5834,2021-07-03 17:00:00,21.6
5835,2021-07-03 17:15:00,33.4
5836,2021-07-03 17:30:00,21.6
5837,2021-07-03 17:45:00,19.2
5838,2021-07-03 18:00:00,26.2
5839,2021-07-03 18:15:00,33.0
5840,2021-07-03 18:30:00,25.4
5841,2021-07-03 18:45:00,31.6
5842,2021-07-03 19:00:00,15.0
5843,2021-07-03 19:15:00,19.4
5844,2021-07-03 19:30:00,11.4
5845,2021-07-03 19:45:00,10.6
5846,2021-07-04 10:00:00,17.2
5847,2021-07-04 10:15:00,31.8
5848,2021-07-04 10:30:00,23.4
5849,2021-07-04 10:45:00,20.6
5850,2021-07-04 11:00:00,30.2
5851,2021-07-04 11:15:00,17.4
5852,2021-07-04 11:30:00,29.0
5853,2021-07-04 11:45:00,32.2
5854,2021-07-04 12:00:00,26.0
5855,2021-07-04 12:15:00,23.0
5856,2021-07-04 12:30:00,22.6
5857,2021-07-04 12:45:00,21.2
5858,2021-07-04 13:00:00,21.2
5859,2021-07-04 13:15:00,25.4
5860,2021-07-04 13:30:00,26.4
5861,2021-07-04 13:45:00,22.6
5862,2021-07-04 14:00:00,21.8
5863,2021-07-04 14:15:00,22.2
5864,2021-07-04 14:30:00,14.4
5865,2021-07-04 14:45:00,10.8
5866,2021-07-04 15:00:00,27.2
5867,2021-07-04 15:15:00,16.4
5868,2021-07-04 15:30:00,29.6
5869,2021-07-04 15:45:00,22.4
5870,2021-07-04 16:00:00,20.6
5871,2021-07-04 16:15:00,29.6
5872,2021-07-04 16:30:00,26.6
5873,2021-07-04 16:45:00,29.8
5874,2021-07-04 17:00:00,23.0
5875,2021-07-04 17:15:00,26.0
5876,2021-07-04 17:30:00,40.8
5877,2021-07-04 17:45:00,16.0
5878,2021-07-04 18:00:00,5.4
5879,2021-07-04 18:15:00,9.4
5880,2021-07-04 18:30:00,6.0
5881,2021-07-04 18:45:00,5.4
5882,2021-07-04 19:00:00,3.4
5883,2021-07-04 19:15:00,13.2
5884,2021-07-04 19:30:00,7.8
5885,2021-07-04 19:45:00,0.4
5886,2021-07-05 09:45:00,6.6
5887,2021-07-05 10:00:00,18.2
5888,2021-07-05 10:15:00,20.8
5889,2021-07-05 10:30:00,18.4
5890,2021-07-05 10:45:00,30.6
5891,2021-07-05 11:00:00,21.6
5892,2021-07-05 11:15:00,32.4
5893,2021-07-05 11:30:00,31.6
5894,2021-07-05 11:45:00,29.2
5895,2021-07-05 12:00:00,29.4
5896,2021-07-05 12:15:00,26.4
5897,2021-07-05 12:30:00,35.2
5898,2021-07-05 12:45:00,25.2
5899,2021-07-05 13:00:00,26.2
5900,2021-07-05 13:15:00,29.2
5901,2021-07-05 13:30:00,26.8
5902,2021-07-05 13:45:00,28.0
5903,2021-07-05 14:00:00,31.2
5904,2021-07-05 14:15:00,26.2
5905,2021-07-05 14:30:00,30.2
5906,2021-07-05 14:45:00,23.8
5907,2021-07-05 15:00:00,24.2
5908,2021-07-05 15:15:00,18.6
5909,2021-07-05 15:30:00,21.8
5910,2021-07-05 15:45:00,27.0
5911,2021-07-05 16:00:00,32.4
5912,2021-07-05 16:15:00,30.2
5913,2021-07-05 16:30:00,31.2
5914,2021-07-05 16:45:00,23.8
5915,2021-07-05 17:00:00,27.4
5916,2021-07-05 17:15:00,36.8
5917,2021-07-05 17:30:00,29.2
5918,2021-07-05 17:45:00,29.6
5919,2021-07-05 18:00:00,18.8
5920,2021-07-05 18:15:00,23.6
5921,2021-07-05 18:30:00,23.4
5922,2021-07-05 18:45:00,23.6
5923,2021-07-05 19:00:00,26.0
5924,2021-07-05 19:15:00,28.2
5925,2021-07-05 19:30:00,18.4
5926,2021-07-05 19:45:00,22.4
5927,2021-07-05 20:00:00,6.8
5928,2021-07-07 10:00:00,10.4
5929,2021-07-07 10:15:00,15.0
5930,2021-07-07 10:30:00,8.6
5931,2021-07-07 10:45:00,21.4
5932,2021-07-07 11:00:00,21.4
5933,2021-07-07 11:15:00,16.4
5934,2021-07-07 11:30:00,16.4
5935,2021-07-07 11:45:00,25.0
5936,2021-07-07 12:00:00,17.8
5937,2021-07-07 12:15:00,26.2
5938,2021-07-07 12:30:00,18.2
5939,2021-07-07 12:45:00,29.6
5940,2021-07-07 13:00:00,22.0
5941,2021-07-07 13:15:00,29.0
5942,2021-07-07 13:30:00,17.0
5943,2021-07-07 13:45:00,16.8
5944,2021-07-07 14:00:00,12.8
5945,2021-07-07 14:15:00,10.8
5946,2021-07-07 14:30:00,18.0
5947,2021-07-07 14:45:00,19.2
5948,2021-07-07 15:00:00,14.4
5949,2021-07-07 15:15:00,20.4
5950,2021-07-07 15:30:00,11.6
5951,2021-07-07 15:45:00,18.2
5952,2021-07-07 16:00:00,12.6
5953,2021-07-07 16:15:00,47.6
5954,2021-07-07 16:30:00,18.0
5955,2021-07-07 16:45:00,20.8
5956,2021-07-07 17:00:00,31.4
5957,2021-07-07 17:15:00,36.8
5958,2021-07-07 17:30:00,24.8
5959,2021-07-07 17:45:00,16.6
5960,2021-07-07 18:00:00,24.6
5961,2021-07-07 18:15:00,30.2
5962,2021-07-07 18:30:00,35.0
5963,2021-07-07 18:45:00,28.4
5964,2021-07-07 19:00:00,25.6
5965,2021-07-07 19:15:00,15.0
5966,2021-07-07 19:30:00,20.2
5967,2021-07-07 19:45:00,18.8
5968,2021-07-08 10:00:00,14.8
5969,2021-07-08 10:15:00,29.8
5970,2021-07-08 10:30:00,14.8
5971,2021-07-08 10:45:00,20.0
5972,2021-07-08 11:00:00,8.6
5973,2021-07-08 11:15:00,21.6
5974,2021-07-08 11:30:00,20.8
5975,2021-07-08 11:45:00,20.2
5976,2021-07-08 12:00:00,23.0
5977,2021-07-08 12:15:00,19.2
5978,2021-07-08 12:30:00,28.8
5979,2021-07-08 12:45:00,20.8
5980,2021-07-08 13:00:00,24.6
5981,2021-07-08 13:15:00,18.4
5982,2021-07-08 13:30:00,14.8
5983,2021-07-08 13:45:00,28.0
5984,2021-07-08 14:00:00,22.2
5985,2021-07-08 14:15:00,16.4
5986,2021-07-08 14:30:00,15.8
5987,2021-07-08 14:45:00,29.8
5988,2021-07-08 15:00:00,17.4
5989,2021-07-08 15:15:00,21.4
5990,2021-07-08 15:30:00,25.8
5991,2021-07-08 15:45:00,14.2
5992,2021-07-08 16:00:00,31.8
5993,2021-07-08 16:15:00,18.6
5994,2021-07-08 16:30:00,19.6
5995,2021-07-08 16:45:00,17.2
5996,2021-07-08 17:00:00,23.2
5997,2021-07-08 17:15:00,23.6
5998,2021-07-08 17:30:00,35.0
5999,2021-07-08 17:45:00,26.4
6000,2021-07-08 18:00:00,35.2
6001,2021-07-08 18:15:00,27.0
6002,2021-07-08 18:30:00,27.4
6003,2021-07-08 18:45:00,31.2
6004,2021-07-08 19:00:00,28.8
6005,2021-07-08 19:15:00,18.2
6006,2021-07-08 19:30:00,25.4
6007,2021-07-08 19:45:00,2.4
6008,2021-07-09 12:00:00,3.0
6009,2021-07-09 12:15:00,16.4
6010,2021-07-09 12:30:00,15.0
6011,2021-07-09 12:45:00,30.0
6012,2021-07-09 13:00:00,18.2
6013,2021-07-09 13:15:00,16.2
6014,2021-07-09 13:30:00,10.0
6015,2021-07-09 13:45:00,8.0
6016,2021-07-09 14:00:00,23.0
6017,2021-07-09 14:15:00,18.0
6018,2021-07-09 14:30:00,21.0
6019,2021-07-09 14:45:00,16.6
6020,2021-07-09 15:00:00,9.8
6021,2021-07-09 15:15:00,10.4
6022,2021-07-09 15:30:00,16.8
6023,2021-07-09 15:45:00,4.8
6024,2021-07-09 16:00:00,30.4
6025,2021-07-09 16:15:00,29.2
6026,2021-07-09 16:30:00,21.2
6027,2021-07-09 16:45:00,36.6
6028,2021-07-09 17:00:00,24.8
6029,2021-07-09 17:15:00,16.6
6030,2021-07-09 17:30:00,35.6
6031,2021-07-09 17:45:00,28.6
6032,2021-07-09 18:00:00,20.6
6033,2021-07-09 18:15:00,24.2
6034,2021-07-09 18:30:00,28.8
6035,2021-07-09 18:45:00,10.6
6036,2021-07-09 19:00:00,23.2
6037,2021-07-09 19:15:00,28.6
6038,2021-07-09 19:30:00,15.2
6039,2021-07-09 19:45:00,17.0
6040,2021-07-10 10:00:00,2.0
6041,2021-07-10 10:15:00,25.8
6042,2021-07-10 10:30:00,21.0
6043,2021-07-10 10:45:00,12.6
6044,2021-07-10 11:00:00,24.2
6045,2021-07-10 11:15:00,13.4
6046,2021-07-10 11:30:00,21.0
6047,2021-07-10 11:45:00,15.2
6048,2021-07-10 12:00:00,17.0
6049,2021-07-10 12:15:00,23.6
6050,2021-07-10 12:30:00,13.8
6051,2021-07-10 12:45:00,16.8
6052,2021-07-10 13:00:00,18.2
6053,2021-07-10 13:15:00,14.2
6054,2021-07-10 13:30:00,13.8
6055,2021-07-10 13:45:00,31.6
6056,2021-07-10 14:00:00,14.2
6057,2021-07-10 14:15:00,15.2
6058,2021-07-10 14:30:00,18.0
6059,2021-07-10 14:45:00,14.8
6060,2021-07-10 15:00:00,7.2
6061,2021-07-10 15:15:00,10.8
6062,2021-07-10 15:30:00,10.6
6063,2021-07-10 15:45:00,13.2
6064,2021-07-10 16:00:00,17.8
6065,2021-07-10 16:15:00,26.6
6066,2021-07-10 16:30:00,20.6
6067,2021-07-10 16:45:00,24.4
6068,2021-07-10 17:00:00,16.2
6069,2021-07-10 17:15:00,19.6
6070,2021-07-10 17:30:00,19.6
6071,2021-07-10 17:45:00,33.8
6072,2021-07-10 18:00:00,19.8
6073,2021-07-10 18:15:00,27.2
6074,2021-07-10 18:30:00,20.6
6075,2021-07-10 18:45:00,25.4
6076,2021-07-10 19:00:00,9.4
6077,2021-07-10 19:15:00,17.6
6078,2021-07-10 19:30:00,16.8
6079,2021-07-10 19:45:00,5.8
6080,2021-07-11 09:45:00,4.0
6081,2021-07-11 10:00:00,28.6
6082,2021-07-11 10:15:00,23.2
6083,2021-07-11 10:30:00,14.0
6084,2021-07-11 10:45:00,17.4
6085,2021-07-11 11:00:00,17.2
6086,2021-07-11 11:15:00,27.2
6087,2021-07-11 11:30:00,28.8
6088,2021-07-11 11:45:00,26.6
6089,2021-07-11 12:00:00,26.2
6090,2021-07-11 12:15:00,19.2
6091,2021-07-11 12:30:00,23.4
6092,2021-07-11 12:45:00,24.8
6093,2021-07-11 13:00:00,18.8
6094,2021-07-11 13:15:00,14.0
6095,2021-07-11 13:30:00,18.0
6096,2021-07-11 13:45:00,31.6
6097,2021-07-11 14:00:00,26.2
6098,2021-07-11 14:15:00,11.2
6099,2021-07-11 14:30:00,26.8
6100,2021-07-11 14:45:00,26.4
6101,2021-07-11 15:00:00,30.0
6102,2021-07-11 15:15:00,20.0
6103,2021-07-11 15:30:00,28.8
6104,2021-07-11 15:45:00,17.2
6105,2021-07-11 16:00:00,28.4
6106,2021-07-11 16:15:00,21.4
6107,2021-07-11 16:30:00,17.8
6108,2021-07-11 16:45:00,18.4
6109,2021-07-11 17:00:00,31.2
6110,2021-07-11 17:15:00,41.4
6111,2021-07-11 17:30:00,26.0
6112,2021-07-11 17:45:00,28.8
6113,2021-07-11 18:00:00,30.6
6114,2021-07-11 18:15:00,24.0
6115,2021-07-11 18:30:00,23.8
6116,2021-07-11 18:45:00,27.2
6117,2021-07-11 19:00:00,24.4
6118,2021-07-11 19:15:00,33.0
6119,2021-07-11 19:30:00,17.6
6120,2021-07-11 19:45:00,3.0
6121,2021-07-12 10:00:00,6.6
6122,2021-07-12 10:15:00,21.2
6123,2021-07-12 10:30:00,22.6
6124,2021-07-12 10:45:00,10.0
6125,2021-07-12 11:00:00,28.6
6126,2021-07-12 11:15:00,21.2
6127,2021-07-12 11:30:00,24.2
6128,2021-07-12 11:45:00,27.0
6129,2021-07-12 12:00:00,30.8
6130,2021-07-12 12:15:00,28.4
6131,2021-07-12 12:30:00,19.2
6132,2021-07-12 12:45:00,37.6
6133,2021-07-12 13:00:00,21.0
6134,2021-07-12 13:15:00,43.2
6135,2021-07-12 13:30:00,35.6
6136,2021-07-12 13:45:00,25.8
6137,2021-07-12 14:00:00,18.2
6138,2021-07-12 14:15:00,31.0
6139,2021-07-12 14:30:00,34.6
6140,2021-07-12 14:45:00,20.4
6141,2021-07-12 15:00:00,29.4
6142,2021-07-12 15:15:00,24.2
6143,2021-07-12 15:30:00,19.4
6144,2021-07-12 15:45:00,23.6
6145,2021-07-12 16:00:00,38.0
6146,2021-07-12 16:15:00,21.8
6147,2021-07-12 16:30:00,41.4
6148,2021-07-12 16:45:00,31.0
6149,2021-07-12 17:00:00,32.4
6150,2021-07-12 17:15:00,22.0
6151,2021-07-12 17:30:00,25.2
6152,2021-07-12 17:45:00,51.6
6153,2021-07-12 18:00:00,31.6
6154,2021-07-12 18:15:00,25.4
6155,2021-07-12 18:30:00,24.6
6156,2021-07-12 18:45:00,21.8
6157,2021-07-12 19:00:00,22.6
6158,2021-07-12 19:15:00,26.8
6159,2021-07-12 19:30:00,28.6
6160,2021-07-12 19:45:00,27.4
6161,2021-07-12 20:00:00,4.6
6162,2021-07-14 12:00:00,0.4
6163,2021-07-14 12:15:00,30.0
6164,2021-07-14 12:30:00,21.2
6165,2021-07-14 12:45:00,15.2
6166,2021-07-14 13:00:00,25.8
6167,2021-07-14 13:15:00,18.0
6168,2021-07-14 13:30:00,25.8
6169,2021-07-14 13:45:00,15.6
6170,2021-07-14 14:00:00,21.2
6171,2021-07-14 14:15:00,24.0
6172,2021-07-14 14:30:00,22.4
6173,2021-07-14 14:45:00,15.0
6174,2021-07-14 15:00:00,13.2
6175,2021-07-14 15:15:00,19.0
6176,2021-07-14 15:30:00,17.8
6177,2021-07-14 15:45:00,19.4
6178,2021-07-14 16:00:00,22.6
6179,2021-07-14 16:15:00,24.0
6180,2021-07-14 16:30:00,14.6
6181,2021-07-14 16:45:00,18.6
6182,2021-07-14 17:00:00,28.0
6183,2021-07-14 17:15:00,20.0
6184,2021-07-14 17:30:00,19.0
6185,2021-07-14 17:45:00,19.2
6186,2021-07-14 18:00:00,23.8
6187,2021-07-14 18:15:00,17.8
6188,2021-07-14 18:30:00,14.2
6189,2021-07-14 18:45:00,18.6
6190,2021-07-14 19:00:00,6.8
6191,2021-07-14 19:15:00,13.6
6192,2021-07-14 19:30:00,18.4
6193,2021-07-14 19:45:00,20.4
6194,2021-07-15 09:45:00,2.6
6195,2021-07-15 10:00:00,14.0
6196,2021-07-15 10:15:00,16.4
6197,2021-07-15 10:30:00,14.4
6198,2021-07-15 10:45:00,13.0
6199,2021-07-15 11:00:00,18.2
6200,2021-07-15 11:15:00,11.6
6201,2021-07-15 11:30:00,9.0
6202,2021-07-15 11:45:00,4.4
6203,2021-07-15 12:00:00,10.4
6204,2021-07-15 12:15:00,20.4
6205,2021-07-15 12:30:00,11.6
6206,2021-07-15 12:45:00,15.0
6207,2021-07-15 13:00:00,28.2
6208,2021-07-15 13:15:00,15.6
6209,2021-07-15 13:30:00,1.2
6210,2021-07-15 13:45:00,14.6
6211,2021-07-15 14:00:00,19.6
6212,2021-07-15 14:15:00,19.8
6213,2021-07-15 14:30:00,20.4
6214,2021-07-15 14:45:00,15.8
6215,2021-07-15 15:00:00,18.8
6216,2021-07-15 15:15:00,27.4
6217,2021-07-15 15:30:00,18.0
6218,2021-07-15 15:45:00,22.6
6219,2021-07-15 16:00:00,17.8
6220,2021-07-15 16:15:00,29.8
6221,2021-07-15 16:30:00,29.8
6222,2021-07-15 16:45:00,18.8
6223,2021-07-15 17:00:00,21.8
6224,2021-07-15 17:15:00,12.6
6225,2021-07-15 17:30:00,22.6
6226,2021-07-15 17:45:00,21.0
6227,2021-07-15 18:00:00,27.8
6228,2021-07-15 18:15:00,29.0
6229,2021-07-15 18:30:00,24.8
6230,2021-07-15 18:45:00,15.0
6231,2021-07-15 19:00:00,26.4
6232,2021-07-15 19:15:00,18.2
6233,2021-07-15 19:30:00,16.6
6234,2021-07-16 09:45:00,5.4
6235,2021-07-16 10:00:00,12.2
6236,2021-07-16 10:15:00,12.4
6237,2021-07-16 10:30:00,16.4
6238,2021-07-16 10:45:00,11.8
6239,2021-07-16 11:00:00,21.4
6240,2021-07-16 11:15:00,19.0
6241,2021-07-16 11:30:00,14.8
6242,2021-07-16 11:45:00,15.0
6243,2021-07-16 12:00:00,17.6
6244,2021-07-16 12:15:00,19.0
6245,2021-07-16 12:30:00,17.0
6246,2021-07-16 12:45:00,14.4
6247,2021-07-16 13:00:00,24.6
6248,2021-07-16 13:15:00,26.2
6249,2021-07-16 13:30:00,8.6
6250,2021-07-16 13:45:00,18.6
6251,2021-07-16 14:00:00,14.6
6252,2021-07-16 14:15:00,21.6
6253,2021-07-16 14:30:00,21.4
6254,2021-07-16 14:45:00,8.4
6255,2021-07-16 15:00:00,10.8
6256,2021-07-16 15:15:00,17.2
6257,2021-07-16 15:30:00,11.8
6258,2021-07-16 15:45:00,19.8
6259,2021-07-16 16:00:00,11.4
6260,2021-07-16 16:15:00,17.6
6261,2021-07-16 16:30:00,13.2
6262,2021-07-16 16:45:00,27.2
6263,2021-07-16 17:00:00,14.4
6264,2021-07-16 17:15:00,7.6
6265,2021-07-16 17:30:00,15.0
6266,2021-07-16 17:45:00,16.2
6267,2021-07-16 18:00:00,16.8
6268,2021-07-16 18:15:00,12.6
6269,2021-07-16 18:30:00,20.8
6270,2021-07-16 18:45:00,19.6
6271,2021-07-16 19:00:00,25.2
6272,2021-07-16 19:15:00,19.4
6273,2021-07-16 19:30:00,30.2
6274,2021-07-16 19:45:00,17.4
6275,2021-07-17 10:00:00,11.4
6276,2021-07-17 10:15:00,16.2
6277,2021-07-17 10:30:00,10.0
6278,2021-07-17 10:45:00,6.6
6279,2021-07-17 11:00:00,17.6
6280,2021-07-17 11:15:00,17.4
6281,2021-07-17 11:30:00,38.6
6282,2021-07-17 11:45:00,27.8
6283,2021-07-17 12:00:00,12.0
6284,2021-07-17 12:15:00,18.6
6285,2021-07-17 12:30:00,15.6
6286,2021-07-17 12:45:00,13.6
6287,2021-07-17 13:00:00,11.2
6288,2021-07-17 13:15:00,20.0
6289,2021-07-17 13:30:00,20.6
6290,2021-07-17 13:45:00,6.4
6291,2021-07-17 14:00:00,15.8
6292,2021-07-17 14:15:00,12.8
6293,2021-07-17 14:30:00,14.2
6294,2021-07-17 14:45:00,21.2
6295,2021-07-17 15:00:00,7.8
6296,2021-07-17 15:15:00,9.0
6297,2021-07-17 15:30:00,14.6
6298,2021-07-17 15:45:00,22.4
6299,2021-07-17 16:00:00,15.8
6300,2021-07-17 16:15:00,14.8
6301,2021-07-17 16:30:00,26.0
6302,2021-07-17 16:45:00,14.8
6303,2021-07-17 17:00:00,25.8
6304,2021-07-17 17:15:00,16.8
6305,2021-07-17 17:30:00,22.0
6306,2021-07-17 17:45:00,15.8
6307,2021-07-17 18:00:00,25.2
6308,2021-07-17 18:15:00,20.4
6309,2021-07-17 18:30:00,22.2
6310,2021-07-17 18:45:00,33.6
6311,2021-07-17 19:00:00,24.4
6312,2021-07-17 19:15:00,19.2
6313,2021-07-17 19:30:00,14.8
6314,2021-07-17 19:45:00,7.8
6315,2021-07-18 10:00:00,8.0
6316,2021-07-18 10:15:00,15.8
6317,2021-07-18 10:30:00,22.8
6318,2021-07-18 10:45:00,21.8
6319,2021-07-18 11:00:00,20.4
6320,2021-07-18 11:15:00,30.0
6321,2021-07-18 11:30:00,18.8
6322,2021-07-18 11:45:00,21.2
6323,2021-07-18 12:00:00,25.4
6324,2021-07-18 12:15:00,21.8
6325,2021-07-18 12:30:00,22.0
6326,2021-07-18 12:45:00,23.6
6327,2021-07-18 13:00:00,26.6
6328,2021-07-18 13:15:00,19.0
6329,2021-07-18 13:30:00,20.2
6330,2021-07-18 13:45:00,14.0
6331,2021-07-18 14:00:00,25.6
6332,2021-07-18 14:15:00,14.8
6333,2021-07-18 14:30:00,29.4
6334,2021-07-18 14:45:00,16.8
6335,2021-07-18 15:00:00,29.2
6336,2021-07-18 15:15:00,18.6
6337,2021-07-18 15:30:00,29.4
6338,2021-07-18 15:45:00,18.6
6339,2021-07-18 16:00:00,26.6
6340,2021-07-18 16:15:00,29.4
6341,2021-07-18 16:30:00,15.2
6342,2021-07-18 16:45:00,36.6
6343,2021-07-18 17:00:00,27.6
6344,2021-07-18 17:15:00,21.6
6345,2021-07-18 17:30:00,32.6
6346,2021-07-18 17:45:00,26.0
6347,2021-07-18 18:00:00,28.6
6348,2021-07-18 18:15:00,28.4
6349,2021-07-18 18:30:00,14.4
6350,2021-07-18 18:45:00,24.6
6351,2021-07-18 19:00:00,24.6
6352,2021-07-18 19:15:00,17.2
6353,2021-07-18 19:30:00,3.4
6354,2021-07-19 09:30:00,1.0
6355,2021-07-19 09:45:00,26.0
6356,2021-07-19 10:00:00,32.0
6357,2021-07-19 10:15:00,19.8
6358,2021-07-19 10:30:00,27.2
6359,2021-07-19 10:45:00,19.0
6360,2021-07-19 11:00:00,29.0
6361,2021-07-19 11:15:00,31.4
6362,2021-07-19 11:30:00,36.4
6363,2021-07-19 11:45:00,42.2
6364,2021-07-19 12:00:00,36.8
6365,2021-07-19 12:15:00,28.0
6366,2021-07-19 12:30:00,23.2
6367,2021-07-19 12:45:00,34.6
6368,2021-07-19 13:00:00,26.4
6369,2021-07-19 13:15:00,24.4
6370,2021-07-19 13:30:00,27.2
6371,2021-07-19 13:45:00,25.4
6372,2021-07-19 14:00:00,36.2
6373,2021-07-19 14:15:00,29.8
6374,2021-07-19 14:30:00,22.6
6375,2021-07-19 14:45:00,18.2
6376,2021-07-19 15:00:00,22.8
6377,2021-07-19 15:15:00,22.2
6378,2021-07-19 15:30:00,22.0
6379,2021-07-19 15:45:00,21.6
